,trans_0,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,trans_8,trans_9,trans_10,trans_11,trans_12,trans_13,trans_14,trans_15,trans_16,trans_17,trans_18,trans_19,trans_20,trans_21,trans_22,trans_23,trans_24,trans_25,trans_26,trans_27,trans_28,trans_29,trans_30,trans_31
2011-09-20,-0.6424624,-0.81771505,-0.012961917,-0.08547242,0.21631928,-0.9282263,-0.52375805,-0.18704928,0.6779459,0.73671055,-0.33991238,-0.24576731,-0.10439493,-0.60734874,-0.425857,1.121301,0.67732334,-0.22597788,-0.6414987,-0.06891911,0.7396571,0.46123564,0.6391486,-0.4219793,0.27355042,-0.18081295,-0.39350015,0.20220517,0.046252005,-0.1972236,-0.42465013,-0.8551245
2011-09-21,-0.53362805,-0.8168645,-0.14781322,-0.15816104,0.6187631,-0.96463066,-0.45562083,-0.32179463,0.60866183,0.61297727,-0.65620965,0.06776455,0.020699218,-0.25368547,-0.22341916,0.97953176,0.74613726,-0.2841484,-0.80841565,-0.23517057,0.7013786,0.50056434,0.36767396,-0.31439403,0.05796942,-0.24684557,-0.31985494,0.09612425,-0.22777693,0.01740788,-0.16746303,-0.6318487
2011-09-22,-0.65137,-0.73875517,-0.056274325,-0.17308798,0.74015737,-0.87564605,-0.66520596,-0.24871016,0.3998363,0.59177566,-0.8221125,0.07946662,0.004614711,-0.31248972,-0.35869116,0.9613129,0.49607992,-0.4761637,-0.845188,-0.21420789,0.7856057,0.5154143,0.44863498,-0.37029523,0.15348805,-0.17428184,-0.27146062,0.001148209,-0.27598035,-0.13296163,-0.25546265,-0.6462076
2011-09-23,-0.4347046,-0.8932387,0.21517986,-0.17382349,0.9295158,-0.70924795,-0.6508672,-0.133782,0.4927017,0.5267824,-0.5757372,-0.03500481,-0.21954833,-0.23728187,-0.40201283,0.8117186,0.3033775,-0.6124006,-0.8832178,-0.050018653,0.8504224,0.4514926,0.6812149,-0.61958194,0.2616305,-0.31800434,-0.24052225,0.27186835,-0.1561355,-0.3769745,-0.04380435,-0.60616547
2011-09-26,-0.16945261,-0.8443338,-0.08396749,-0.1852467,0.9015753,-0.79141,-0.39895165,-0.18336953,0.5545525,0.67418706,-0.57046133,0.07549153,-0.21174414,-0.16850753,-0.37744322,0.8838129,0.24447349,-0.69937676,-0.8105023,-0.15772262,0.77761847,0.35501325,0.6129847,-0.46888727,0.16947143,-0.33566815,-0.21829036,0.15253897,-0.15005933,-0.18976335,0.10324122,-0.3087448
2011-09-27,-0.34763685,-0.8882799,-0.03517527,-0.261563,0.9494646,-0.834041,-0.5657127,-0.22239363,0.5534986,0.6264555,-0.35901913,0.18257591,-0.12556557,-0.27802247,-0.42823902,0.91117597,0.3635705,-0.6674033,-0.7677897,-0.18661505,0.75170857,0.37909228,0.6917403,-0.36868155,0.19855957,-0.244887,-0.2401639,0.07490928,-0.005512707,-0.2132208,-0.054658625,-0.25530672
2011-09-28,-0.46000642,-0.82339555,-0.005067922,-0.3944024,0.76507175,-0.7667877,-0.5269892,-0.166443,0.66220325,0.58945525,-0.48601356,0.08534823,-0.037845384,-0.2679006,-0.2485592,0.9380009,0.6747147,-0.3313931,-0.8139224,-0.15029053,0.6088869,0.49387014,0.6874605,-0.49730307,0.11707325,-0.16753495,-0.30510804,0.14647467,-0.2418713,-0.19676325,-0.046484936,-0.61368084
2011-09-29,-0.46101066,-0.91411793,0.03569042,-0.590351,0.7939691,-0.6555302,-0.6622261,0.056926183,0.73447233,0.54585224,-0.14746368,-0.0628676,-0.014635265,-0.30987152,-0.51720965,1.0531583,0.40950018,-0.4839071,-0.59065354,-0.14972106,0.34876832,0.25743085,0.93653417,-0.5159431,0.21847674,-0.032252215,-0.19602244,0.17498958,-0.19547185,-0.33335695,-0.20403783,-0.60390633
2011-09-30,-0.44245425,-0.8798054,-0.014776006,-0.5105717,0.65802133,-0.62180585,-0.49889082,0.2244396,0.805435,0.5650018,-0.54185563,-0.18980248,0.11029287,-0.24918924,-0.2175062,0.97825396,0.66574967,-0.06622963,-0.81253433,-0.12874453,0.4050521,0.504133,0.76565593,-0.79346937,0.08555929,-0.011695467,-0.2192891,0.2034919,-0.54100704,-0.18770999,0.00013248995,-0.7457557
2011-10-03,-0.58264405,-0.76727015,-0.08192985,-0.5397223,0.6240386,-0.57696354,-0.58060515,0.38217187,0.71945333,0.5594375,-0.8183931,-0.42334354,0.18557686,-0.2535223,-0.32544675,1.015662,0.4865405,-0.1272466,-0.8495748,-0.18348438,0.4840476,0.53778946,0.6986766,-0.86152554,0.14420111,0.08488689,-0.1736345,0.12432125,-0.67379767,-0.22974193,-0.16342032,-0.7820556
2011-10-04,-0.04435826,-0.7401421,-0.25680965,-0.5304495,0.66808766,-0.73028165,-0.3319726,0.24000251,0.66547567,0.6565801,-0.6157366,-0.37946528,0.05076474,-0.21081592,-0.41504204,0.9679079,0.27074832,-0.4810832,-0.79845893,-0.27677009,0.465586,0.3528745,0.67998,-0.79471135,0.07597054,-0.07293276,-0.072397724,0.120061204,-0.47713134,-0.024111826,0.06586775,-0.38708916
2011-10-05,-0.14228056,-0.56443936,-0.4704175,-0.51795626,0.20374662,-0.8051633,-0.12790026,0.3940726,0.8374101,0.92193216,-0.56181085,-0.51102966,-0.001099512,-0.51669055,-0.38918972,1.0943725,0.35899943,-0.21941155,-0.5401157,-0.22169885,0.3950288,0.42336458,0.7605152,-0.8437595,0.122223325,-0.03676758,-0.19616401,0.18016127,-0.3863024,0.07410544,-0.08469424,-0.46647814
2011-10-06,-0.45484868,-0.5524476,-0.6262165,-0.5017222,0.16405328,-0.91117346,-0.36718673,0.5164981,0.7335372,1.0432316,-0.6092854,-0.5849391,0.13910955,-0.585319,-0.4197309,1.3890882,0.2724089,-0.15916221,-0.46504578,-0.19797558,0.4394006,0.59007126,0.7526351,-0.7684337,0.2079857,0.19490653,-0.28661,0.043901846,-0.3676134,0.0041076764,-0.29045555,-0.3379992
2011-10-07,-0.8645431,-0.7265133,-0.30050677,-0.626939,-0.01779887,-0.4865511,-0.51441234,0.6284551,0.85320824,0.82328814,-0.41705856,-0.75941753,0.33304545,-0.6546788,-0.48623016,1.4822115,0.5059494,0.06410414,-0.37058192,-0.16138554,0.2633354,0.6565941,0.884025,-0.7793625,0.33015782,0.276087,-0.36383778,0.036134075,-0.41376105,-0.21885313,-0.54017407,-0.80594075
2011-10-10,-0.522071,-0.70980644,-0.74171436,-0.27068067,0.07308009,-0.81765735,-0.24837835,0.29471585,0.7614962,1.0196264,-0.5212489,-0.43104714,0.15464887,-0.4958258,-0.42499185,1.5470346,0.18562302,-0.10411574,-0.3391943,-0.19239014,0.4236186,0.28218126,0.5340723,-0.44170088,0.21709538,0.20517132,-0.40406835,-0.04179231,-0.4596636,0.15690368,-0.37792072,-0.4327398
2011-10-11,-0.93478465,-1.0506185,-0.375751,-0.169263,-0.062628925,-0.68679094,-0.3506938,0.33823445,0.93469,0.84307104,-0.16332933,-0.52776706,0.09801121,-0.5054849,-0.57989925,1.5897177,0.50762546,0.044570047,-0.49180183,-0.07583806,0.6842163,0.35547403,0.7418099,-0.46698815,0.32924905,0.027701601,-0.56434137,0.21550332,-0.09511594,-0.16265085,-0.50098556,-0.7274879
2011-10-12,-0.75499934,-0.99237597,-0.48137575,-0.053290363,0.061282545,-0.8181087,-0.41782546,0.24877982,0.61318755,0.8302084,-0.39874804,-0.44111276,0.22060397,-0.5238489,-0.5457484,1.6028365,0.4197864,-0.09468749,-0.70224094,-0.15995742,0.7249673,0.41989613,0.55786526,-0.3904364,0.25264356,0.12741911,-0.46648034,-0.059625182,-0.14430082,0.011392467,-0.5012722,-0.49166644
2011-10-13,-0.7995971,-1.0230204,-0.27690032,-0.017760977,-0.019374147,-0.6964438,-0.37311664,0.1742408,0.637181,0.72497,-0.39650053,-0.5399315,0.19565704,-0.46106791,-0.58819693,1.525104,0.59429157,-0.09779549,-0.7924676,-0.15240188,0.7541651,0.45981175,0.54484016,-0.41430515,0.22151399,-0.017724305,-0.4949705,0.08407014,-0.039993145,-0.06398628,-0.4788824,-0.6939037
2011-10-14,-0.7653427,-0.92816347,-0.65430754,0.070987284,0.08429463,-0.75500846,-0.20273615,0.15497272,0.71983266,0.91147923,-0.56764233,-0.5419723,0.07517716,-0.29795828,-0.62085795,1.5081134,0.3349555,-0.1888512,-0.62018204,-0.12332338,0.76217,0.2143153,0.3533711,-0.318047,0.2282928,0.0019510239,-0.53326625,0.12870438,-0.16662903,0.020340286,-0.4359397,-0.5110465
2011-10-17,-0.8293665,-0.81213564,-0.28280464,0.03927043,0.006411679,-0.9158734,-0.38730428,0.09887326,0.41700917,0.68484837,-0.86909735,-0.94412833,0.2117677,-0.18637358,-0.3516734,1.4403788,0.583115,0.07282046,-0.9300152,-0.034482434,0.82711154,0.78547144,0.2201609,-0.7488104,0.108229764,-0.057410114,-0.5406518,0.22572218,-0.52959895,-0.091586374,-0.21789801,-1.0183038
2011-10-18,-0.59321415,-0.6234767,-0.8881884,0.0400555,-0.018412098,-1.1735198,-0.2822675,0.285127,0.3764376,0.8350001,-0.85752255,-0.9754388,0.19525075,-0.26973593,-0.56041384,1.4817606,0.056903906,-0.3479546,-0.7057458,-0.20894474,0.72101915,0.48346505,0.12538522,-0.6027945,0.15492572,0.06698524,-0.3549551,0.006175084,-0.45850042,0.20624194,-0.41625434,-0.46559322
2011-10-19,-0.86657,-1.1265348,-0.23424643,0.025549345,0.4811036,-0.8633484,-0.5042237,0.119413346,0.5788805,0.43985668,-0.56428736,-0.8056643,0.36025313,0.06030126,-0.2551666,1.3550658,0.61472166,-0.09989898,-1.0327362,-0.1386422,0.66932577,0.63177973,0.19355905,-0.6018124,0.15565324,-0.058450453,-0.45325187,0.31820866,-0.33387852,-0.007169634,-0.2676301,-0.62932086
2011-10-20,-0.76891744,-1.1862237,-0.22785994,0.090406924,0.55713207,-0.9078305,-0.4710282,0.13157395,0.6007199,0.39472336,-0.33498767,-0.80926514,0.172905,0.1004687,-0.41781473,1.3188585,0.38109392,-0.37752777,-0.994599,-0.1291802,0.77173483,0.49868163,0.34486026,-0.5729792,0.22536999,-0.21066102,-0.41482246,0.3953028,-0.13878593,-0.091345236,-0.2834999,-0.49025732
2011-10-21,-0.5962575,-0.7862646,-0.6002942,0.5034226,0.16766693,-1.1710557,-0.2961436,0.15165584,0.38741857,0.7087681,-0.82594913,-0.6250972,0.25680256,-0.22908543,-0.32286447,1.2566904,0.056923367,-0.42401743,-1.0572897,-0.24816066,0.9577036,0.47939178,0.03442858,-0.32182628,0.0918033,-0.17960256,-0.16768162,-0.008557571,-0.24778959,0.34864816,-0.51149654,-0.17290425
2011-10-24,-0.78574675,-0.8447468,-0.55440396,0.5098839,-0.0003334661,-1.148605,-0.34065017,-0.06013922,0.5745468,0.66903824,-0.52160716,-0.38329226,0.2880995,-0.404895,-0.33332282,1.3435721,0.21905129,-0.15141702,-0.7882029,-0.23120031,0.8396506,0.25924578,-0.035319388,-0.05727259,0.11222692,-0.09053699,-0.23797214,-0.015784055,-0.12727489,0.36493146,-0.7494135,-0.42885807
2011-10-25,-0.8922622,-0.71317613,-0.50463986,0.35621753,-0.06486255,-1.2601464,-0.37026522,-0.08412327,0.41621536,0.624054,-0.8423738,-0.44116497,0.3417724,-0.42093498,-0.24399719,1.3144833,0.55660945,0.021981377,-1.02208,-0.21281233,0.82002497,0.6592314,-0.14317103,-0.25256735,-0.015343823,-0.13679874,-0.300442,-0.00550586,-0.3535156,0.3818482,-0.61137915,-0.6463815
2011-10-26,-0.8653443,-0.7119438,-0.5484329,0.24976927,-0.013554818,-1.1487653,-0.4883051,0.039946385,0.53048867,0.6599424,-0.5478883,-0.44730377,0.26271626,-0.5534006,-0.5784732,1.3185269,0.25890666,-0.21491167,-0.65106845,-0.22570094,0.6602611,0.28226173,0.09060361,-0.17792502,0.13698272,0.028920379,-0.21711709,-0.042489007,-0.11229852,0.26941866,-0.8708564,-0.5039575
2011-10-27,-0.79867804,-0.65715885,-0.7607572,0.26912808,0.07106387,-1.0288444,-0.32509094,-0.019509066,0.39489278,0.6862235,-0.62080544,-0.18724562,0.26244137,-0.42736584,-0.6048292,1.4058499,-0.06087251,-0.35420287,-0.5049268,-0.2770051,0.5935628,0.15514782,-0.13924828,0.06673086,0.17440405,0.01732853,-0.13406947,-0.24746692,-0.3306609,0.42017895,-0.82163465,-0.22764668
2011-10-28,-1.0194209,-0.955278,-0.28030792,0.35995254,0.020791078,-0.7600202,-0.37011808,-0.120435834,0.64005876,0.54452395,-0.33322904,-0.2270941,0.16382045,-0.3631614,-0.63326883,1.4077488,0.33056763,-0.1874597,-0.77880716,-0.16398475,0.8432978,0.24318326,0.07478426,0.010749251,0.27704936,-0.26692337,-0.27797976,0.056611657,-0.011912325,0.08199756,-0.8458666,-0.5855237
2011-10-31,-0.8140381,-0.8285246,-0.3269455,0.2936607,0.0753391,-1.0946143,-0.34372455,-0.16143921,0.3628484,0.6117275,-0.76847374,-0.17985179,0.22337994,-0.3750907,-0.29044914,1.3519553,0.5861264,0.031153133,-1.0869505,-0.16035151,0.88628256,0.7194272,-0.065803945,-0.24945018,0.021387182,-0.20296061,-0.3184134,-0.08874479,-0.4223197,0.22359258,-0.4336208,-0.6230428
2011-11-01,-0.8349668,-0.95570946,-0.17182408,0.13036591,0.46840847,-1.0868874,-0.5247766,-0.21956488,0.5853569,0.50054115,-0.64253235,0.20257413,0.26909062,-0.32924253,-0.1961053,1.0649283,0.68763196,-0.07931864,-0.9396223,-0.23376456,0.6643377,0.5811602,-0.0016553998,-0.10691331,-0.07597839,-0.1413053,-0.15185606,-0.052221797,-0.34192348,0.25168008,-0.43348363,-0.48900157
2011-11-02,-0.43593898,-0.8174632,-0.27158868,0.3968451,0.33560583,-1.2665788,-0.37500316,-0.19768219,0.5429492,0.76376456,-0.6875388,0.25317267,0.043509744,-0.5848408,-0.19796348,0.89113486,0.29037896,-0.34074858,-0.9435322,-0.25033978,0.9844754,0.4714564,0.093940236,-0.1428694,-0.008018881,-0.31693557,0.023254475,-0.15148085,-0.2050649,0.38249817,-0.43997952,-0.20644291
2011-11-03,-0.43010348,-0.7291216,-0.13035002,0.5040595,0.3746249,-1.1648881,-0.48988903,-0.3026205,0.29934695,0.71967316,-0.8444455,0.15722726,0.16963202,-0.56441975,-0.15542981,0.8898059,0.23672158,-0.4707849,-1.0304844,-0.34502265,0.9775113,0.53178763,-0.0108715445,-0.058719534,-0.07318697,-0.23622867,0.10140541,-0.29805878,-0.2426152,0.4261509,-0.45391947,-0.18575145
2011-11-04,-0.4983661,-0.8963423,-0.0062655136,0.5422955,0.2086828,-1.0946033,-0.37390718,-0.28189313,0.42222935,0.56302434,-0.70159525,0.009301461,0.21379334,-0.49697667,-0.14525124,0.9384848,0.49313313,-0.3329995,-1.2392771,-0.34415758,1.0649751,0.59556574,0.033092216,-0.15401545,-0.053403534,-0.4030003,0.005038932,-0.18621533,-0.2083542,0.40396285,-0.4055606,-0.3810304
2011-11-07,-0.42996255,-0.8593253,-0.17287898,0.31075945,0.0682338,-1.1142939,-0.3746558,-0.22516459,0.5759149,0.6942105,-0.5508422,-0.056562826,0.15044644,-0.5690948,-0.25456938,1.0726376,0.4931063,-0.23721807,-1.0048537,-0.29272455,0.85773027,0.46253827,0.11959375,-0.27258983,-0.031614512,-0.2588737,-0.09282213,-0.032603458,-0.14422774,0.3192084,-0.4375039,-0.49199033
2011-11-08,-0.7102491,-0.8418908,-0.20775783,0.36766356,0.07728346,-0.9204436,-0.40385574,-0.37613314,0.6299139,0.63283545,-0.52770716,-0.062202945,0.11643329,-0.49309322,-0.4211001,1.1656057,0.39643013,-0.24002244,-0.7327206,-0.258788,0.8123226,0.22818121,0.024501018,0.008247599,0.09914012,-0.1955693,-0.15049827,-0.0025924146,-0.12202236,0.2198815,-0.6928885,-0.67267346
2011-11-09,-0.61714935,-0.9524141,0.012560423,0.0168714,0.41332886,-0.9373635,-0.4855232,-0.34286767,0.47201765,0.4138315,-0.7341839,0.065384045,0.1579886,-0.1531779,-0.19566607,1.1054858,0.7197364,-0.11445087,-1.0649481,-0.17854193,0.71137667,0.6640315,0.024569362,-0.30333143,-0.07774157,-0.22452477,-0.24159698,0.03709065,-0.4943018,0.04543104,-0.16558369,-0.74915814
2011-11-10,-0.3625043,-0.7059217,-0.11090706,-0.029291235,0.30578816,-0.97707945,-0.35927463,-0.1223892,0.75261897,0.7351491,-0.75198084,0.056825966,-0.12744354,-0.50484043,-0.5224591,0.83406794,0.4528212,-0.4407959,-0.9738337,-0.29487535,0.89444,0.39285102,0.43873012,-0.4646539,-0.010812327,-0.38341832,-0.11728944,0.24748167,-0.07664617,-0.015679445,-0.44480926,-0.4755513
2011-11-11,-0.3750493,-0.69126725,-0.39658874,0.08685395,0.24456945,-0.9712482,-0.12695788,-0.22593182,0.71047837,0.75946105,-0.659273,0.07715456,-0.15417634,-0.3449602,-0.5652585,1.0108507,0.35002637,-0.46833888,-0.8410262,-0.3167111,0.8182456,0.25265718,0.23660672,-0.23690063,0.009808458,-0.35736704,-0.19110347,0.1360993,-0.16664182,0.123703346,-0.4205932,-0.32895482
2011-11-14,-0.5002387,-0.86839193,-0.02584479,0.11974691,0.10396776,-0.9026495,-0.2485868,-0.17554668,0.6934323,0.6456298,-0.74363434,-0.145283,0.100150526,-0.35826564,-0.35715097,1.1367651,0.7034651,-0.19746932,-1.1388168,-0.26859498,0.960881,0.6044871,0.2520472,-0.41920632,-0.032254398,-0.3477854,-0.28012165,0.14334144,-0.21563025,-0.023387756,-0.3382583,-0.5963495
2011-11-15,-0.3889754,-0.9051553,0.10044215,0.17618692,0.24122871,-0.9151714,-0.2866591,-0.23139805,0.52036977,0.5975105,-0.68599194,-0.2282487,-0.03727494,-0.3214652,-0.3888278,1.0543448,0.46052492,-0.49961263,-1.1566002,-0.21988666,1.1243587,0.637701,0.3421774,-0.46462178,0.034811113,-0.4829925,-0.24486078,0.15582556,-0.18658434,-0.10849097,-0.23013747,-0.5183536
2011-11-16,-0.65954465,-0.7209697,0.0015899241,-0.095291704,0.09173675,-0.9788288,-0.5290326,-0.29107898,0.6672478,0.71512204,-0.8434822,-0.057026803,0.0701624,-0.61517835,-0.28682426,0.956228,0.7772391,-0.08734612,-0.7544198,-0.22067761,0.6320017,0.61394024,0.26230624,-0.47946727,-0.04437775,-0.19210127,-0.25102472,0.20778945,-0.29650053,-0.01162627,-0.539354,-0.9662682
2011-11-17,-0.6136119,-0.6813417,0.086429186,-0.17973362,0.27459788,-0.8630041,-0.5340351,-0.2672134,0.5474987,0.6248878,-0.94615066,-0.06073694,-0.05924821,-0.477073,-0.47761843,0.818609,0.7282547,-0.3336689,-0.8820623,-0.207259,0.7486,0.6164849,0.3675499,-0.55570596,-0.012373194,-0.27027476,-0.26696745,0.22463942,-0.24684954,-0.18649223,-0.47372392,-0.92689097
2011-11-18,-0.50964373,-0.7852087,0.24773298,-0.015468195,0.2607926,-0.743944,-0.50591964,-0.3229076,0.6029882,0.5722979,-0.81562626,-0.23569556,-0.12342349,-0.5268361,-0.49773887,0.6154437,0.62792796,-0.5691681,-0.9376104,-0.2422483,0.8101624,0.5103793,0.42629236,-0.57259315,0.07583757,-0.4424331,-0.1557119,0.41159567,0.011340699,-0.2399176,-0.46873537,-0.94995546
2011-11-21,-0.56431836,-0.67599654,-0.01828707,-0.045665544,0.17327341,-0.8351046,-0.4054774,-0.3156745,0.44385612,0.54844683,-1.0496358,-0.19955908,0.022885717,-0.37297434,-0.47157145,0.81455886,0.7172328,-0.4308075,-1.004692,-0.29509097,0.70977145,0.6182934,0.18779555,-0.49931234,-0.049438514,-0.2957225,-0.22302504,0.17442137,-0.2710341,-0.09841062,-0.3776467,-0.96849406
2011-11-22,-0.62846917,-0.6667806,0.1247624,-0.2031556,0.15129183,-0.63004535,-0.44790173,-0.14183636,0.61724263,0.50580716,-0.8940667,-0.38838446,-0.12108648,-0.5377775,-0.627404,0.63571835,0.5983367,-0.5177358,-0.8111254,-0.23883477,0.5883303,0.52584934,0.5244117,-0.68803877,0.09823747,-0.34337327,-0.17005524,0.4081265,-0.19374101,-0.3578843,-0.4365168,-1.1445976
2011-11-23,-0.5941187,-0.714622,0.117423534,-0.1576138,0.2385918,-0.63174057,-0.39992923,-0.20210753,0.53064436,0.5230577,-1.0632967,-0.27317518,0.0021974742,-0.41348237,-0.38601732,0.6600381,0.6708118,-0.3606737,-0.85627973,-0.22269812,0.58828866,0.6476681,0.34079677,-0.63943905,0.047750834,-0.2786361,-0.16159268,0.18640326,-0.48971486,-0.213678,-0.28110993,-1.1354443
2011-11-25,-0.37248698,-0.8961116,0.22916757,-0.21880442,0.17810138,-0.65254545,-0.277355,-0.17057623,0.69208896,0.49319357,-0.7014567,-0.3196206,-0.24301161,-0.46721295,-0.40307242,0.5146062,0.6151318,-0.5078958,-0.7635881,-0.1465362,0.5438684,0.5387703,0.57465464,-0.8219152,0.15692577,-0.48058602,-0.15318002,0.5176784,-0.25327903,-0.32347283,-0.11092675,-1.1809244
2011-11-28,-0.34915525,-0.601865,-0.29452863,-0.12589432,0.41629517,-0.8099173,-0.26527795,-0.14485115,0.41475308,0.7112987,-0.8901745,-0.09437239,-0.284956,-0.33107355,-0.6733453,0.766899,0.28474823,-0.68332183,-0.80229986,-0.21183845,0.67053896,0.4576704,0.35267863,-0.5183028,0.09202142,-0.25235805,-0.13876975,0.13079411,-0.31491384,-0.15126634,-0.23725584,-0.5366632
2011-11-29,-0.80032617,-0.8115929,0.12281775,-0.36644244,0.31571066,-0.31703895,-0.39222848,0.06610758,0.734752,0.53163785,-0.5209465,-0.4989575,-0.2144821,-0.3341379,-0.9548132,0.93945,0.569434,-0.52436996,-0.6877152,-0.07897508,0.63004357,0.43974537,0.7933389,-0.6239666,0.2936992,-0.25721273,-0.37829867,0.34969315,-0.10674827,-0.64021635,-0.48181942,-0.96364486
2011-11-30,-0.619449,-0.58904237,-0.43125868,-0.01259993,0.44821838,-0.6765913,-0.3145296,-0.15195036,0.35824606,0.6637343,-0.74896544,-0.105673775,-0.11530877,-0.22451401,-0.78998184,1.1762191,0.19803046,-0.6136139,-0.7883841,-0.17121153,0.74699247,0.38429666,0.23701325,-0.20307219,0.15734294,-0.08360461,-0.28248984,-0.14374772,-0.3535812,-0.19216631,-0.44958857,-0.36492452
2011-12-01,-0.9995472,-1.0107245,-0.11318855,0.0010153502,0.26718038,-0.46869397,-0.33349454,-0.11268632,0.71620977,0.54653955,-0.3079837,-0.25645822,-0.10676055,-0.24121247,-0.8216549,1.2865932,0.61210173,-0.3523421,-0.81498694,-0.02976083,0.8527769,0.2998612,0.4993974,-0.22804654,0.30983186,-0.23119581,-0.5574664,0.19308493,-0.02997786,-0.43390527,-0.5939953,-0.7484194
2011-12-02,-1.0228213,-0.99458146,-0.14235485,0.01838401,0.28561506,-0.55673265,-0.42023325,-0.16528206,0.6649886,0.58893216,-0.27335286,-0.17384689,-0.14259718,-0.29104716,-0.8305361,1.2755655,0.596391,-0.33967364,-0.7830634,-0.00340873,0.89413035,0.30009282,0.47194487,-0.19051345,0.31343797,-0.2141732,-0.5428905,0.14982976,-0.010222221,-0.4157155,-0.6119756,-0.7549354
2011-12-05,-0.93012035,-0.8630157,-0.35729596,-0.030263118,0.22523962,-0.7398035,-0.38452506,-0.15087517,0.58044887,0.68888223,-0.39845335,-0.26080096,-0.13584058,-0.2716888,-0.8069705,1.3582737,0.5343396,-0.35946196,-0.77041924,-0.05260948,0.8669389,0.35002643,0.44521683,-0.26174414,0.23824993,-0.1179877,-0.61006254,0.1469551,-0.05628054,-0.357212,-0.54433733,-0.65331006
2011-12-06,-0.9580627,-1.024798,-0.09195122,-0.014914088,0.30104625,-0.5607653,-0.38208818,-0.13207667,0.6264965,0.58613133,-0.30467108,-0.2975502,-0.17844132,-0.22164504,-0.81588334,1.2688823,0.6328537,-0.36994085,-0.8955219,0.012200743,0.9724647,0.36982104,0.58100754,-0.32939655,0.28862682,-0.2594822,-0.62497973,0.2602387,0.0039426014,-0.49260294,-0.48409286,-0.78446686
2011-12-07,-0.8382651,-0.8313607,0.13215144,0.14568186,0.15822728,-0.7964227,-0.5640389,-0.4624592,0.23808789,0.49212536,-0.6229181,-0.6973511,-0.11014967,-0.23258135,-0.7255231,1.1584871,0.59277517,-0.6175247,-0.97113574,-0.12221444,1.0040038,0.55593765,0.3272778,-0.4047004,0.20231105,-0.2828554,-0.5239433,0.376669,0.051021498,-0.45281404,-0.47799435,-1.0835766
2011-12-08,-0.7901915,-0.7635816,0.0036090687,0.07938878,0.23995873,-0.7626371,-0.4322845,-0.37142265,0.2662549,0.5212207,-0.9326422,-0.2656281,0.059041455,-0.25330934,-0.45209613,1.0575948,0.7439966,-0.42758578,-1.1441976,-0.18702435,0.9121712,0.7032302,0.20229587,-0.3368099,0.05841698,-0.24401164,-0.37792048,0.101007454,-0.28348553,-0.18073836,-0.3450007,-0.9191625
2011-12-09,-0.61113447,-0.6836662,-0.2588287,0.11747447,0.31171882,-0.5963449,-0.27510044,-0.29713455,0.37192744,0.63965976,-0.83429116,-0.35434884,-0.048412398,-0.21314174,-0.7079459,1.0567352,0.45755428,-0.7115014,-1.009223,-0.23344275,0.85170716,0.37609035,0.2479667,-0.19196086,0.1449513,-0.2527515,-0.3187797,0.06934449,-0.072272815,-0.16504402,-0.48025098,-0.55163133
